smiles,value,units,type,relation,chembl_id,assay_id,organism,source
CC(C)C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CN)N(C(=O)O)CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCN)NC(=O)[C@H](CN)NC1=O,128.0,ug.mL-1,MIC,>,CHEMBL1076590,CHEMBL1101648,Escherichia coli,ChEMBL
CC(C)CCCCCCCC(=O)N[C@@H](C(=O)N[C@@H](CN)C(=O)NCC(=O)N1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]1CCN)[C@@H](C)O,0.5,ug.mL-1,MIC,=,CHEMBL1076591,CHEMBL1101648,Escherichia coli,ChEMBL
CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@](C)(C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)N1)[C@H](C)O,0.5,ug.mL-1,MIC,=,CHEMBL2372520,CHEMBL1101648,Escherichia coli,ChEMBL
CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CN)C1=O)[C@H](C)O,16.0,ug.mL-1,MIC,=,CHEMBL1076593,CHEMBL1101648,Escherichia coli,ChEMBL
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,128.0,ug.mL-1,MIC,=,CHEMBL36506,CHEMBL1101648,Escherichia coli,ChEMBL
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,64.0,ug.mL-1,MIC,=,CHEMBL532,CHEMBL1101648,Escherichia coli,ChEMBL
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,128.0,ug.mL-1,MIC,>,CHEMBL583912,CHEMBL1115802,Escherichia coli,ChEMBL
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,128.0,ug.mL-1,MIC,>,CHEMBL311498,CHEMBL1115802,Escherichia coli,ChEMBL
Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2,128.0,ug.mL-1,MIC,>,CHEMBL47386,CHEMBL1115803,Escherichia coli,ChEMBL
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,128.0,ug.mL-1,MIC,>,CHEMBL36327,CHEMBL1115803,Escherichia coli,ChEMBL
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,128.0,ug.mL-1,MIC,>,CHEMBL583912,CHEMBL1115803,Escherichia coli,ChEMBL
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,128.0,ug.mL-1,MIC,>,CHEMBL311498,CHEMBL1115803,Escherichia coli,ChEMBL
O=C(Nc1ccc(Cl)nc1)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(F)cc2)n1,100000.0,ug.mL-1,MIC,=,CHEMBL1088470,CHEMBL1101035,Escherichia coli,ChEMBL
CCOC(=O)c1sc(NC(=O)c2cc(-c3ccc(Cl)cc3)n(-c3ccc(F)cc3)n2)nc1C,100000.0,ug.mL-1,MIC,=,CHEMBL1088471,CHEMBL1101035,Escherichia coli,ChEMBL
Cc1nc(NC(=O)c2cc(-c3ccc(Cl)cc3)n(-c3ccc(F)cc3)n2)sc1C(=O)O,100000.0,ug.mL-1,MIC,=,CHEMBL1088303,CHEMBL1101035,Escherichia coli,ChEMBL
O=C1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)n(-c3ccc(F)cc3)n2)CC1,12500.0,ug.mL-1,MIC,=,CHEMBL1088304,CHEMBL1101035,Escherichia coli,ChEMBL
O=C(c1cc(-c2ccc(Cl)cc2)n(-c2ccc(F)cc2)n1)N1CCNCC1,100000.0,ug.mL-1,MIC,=,CHEMBL1087400,CHEMBL1101035,Escherichia coli,ChEMBL
CCCCCC(=O)N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)n(-c3ccc(F)cc3)n2)CC1,12500.0,ug.mL-1,MIC,=,CHEMBL1087401,CHEMBL1101035,Escherichia coli,ChEMBL
O=C(c1cc(-c2ccc(Cl)cc2)n(-c2ccc(F)cc2)n1)N1CCN(C(=O)C2CC2)CC1,12500.0,ug.mL-1,MIC,=,CHEMBL1088455,CHEMBL1101035,Escherichia coli,ChEMBL
CCNC(=O)N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)n(-c3ccc(F)cc3)n2)CC1,12500.0,ug.mL-1,MIC,=,CHEMBL1088600,CHEMBL1101035,Escherichia coli,ChEMBL
N#Cc1ccc(NC(=O)N2CCN(C(=O)c3cc(-c4ccc(Cl)cc4)n(-c4ccc(F)cc4)n3)CC2)cc1,12500.0,ug.mL-1,MIC,=,CHEMBL1088601,CHEMBL1101035,Escherichia coli,ChEMBL
C=CCNC(=O)N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)n(-c3ccc(F)cc3)n2)CC1,12500.0,ug.mL-1,MIC,=,CHEMBL1088044,CHEMBL1101035,Escherichia coli,ChEMBL
C#CCCN1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)n(-c3ccc(F)cc3)n2)CC1,50000.0,ug.mL-1,MIC,=,CHEMBL1087667,CHEMBL1101035,Escherichia coli,ChEMBL
Fc1ccc(-n2nc(-c3nc(-c4ccc(Cl)cc4)cs3)cc2-c2ccc(Cl)cc2)cc1,12500.0,ug.mL-1,MIC,=,CHEMBL1087786,CHEMBL1101035,Escherichia coli,ChEMBL
CCOC(=O)c1sc(-c2cc(-c3ccc(Cl)cc3)n(-c3ccc(F)cc3)n2)nc1CC,12500.0,ug.mL-1,MIC,=,CHEMBL1087787,CHEMBL1101035,Escherichia coli,ChEMBL
N#Cc1ccc(-c2csc(-c3cc(-c4ccc(Cl)cc4)n(-c4ccc(F)cc4)n3)n2)cc1,12500.0,ug.mL-1,MIC,=,CHEMBL1087788,CHEMBL1101035,Escherichia coli,ChEMBL
Cc1nc(-c2cc(-c3ccc(Cl)cc3)n(-c3ccc(F)cc3)n2)sc1C(=O)NN,12500.0,ug.mL-1,MIC,=,CHEMBL1087876,CHEMBL1101035,Escherichia coli,ChEMBL
Cc1nc(-c2cc(-c3ccc(Cl)cc3)n(-c3ccc(F)cc3)n2)sc1-c1n[nH]c(=O)o1,100000.0,ug.mL-1,MIC,=,CHEMBL1088004,CHEMBL1101035,Escherichia coli,ChEMBL
Cc1nc(-c2cc(-c3ccc(Cl)cc3)n(-c3ccc(F)cc3)n2)sc1C(=O)NNC(=S)NC(=O)c1ccccc1,100000.0,ug.mL-1,MIC,=,CHEMBL1087117,CHEMBL1101035,Escherichia coli,ChEMBL
Cc1nc(-c2cc(-c3ccc(Cl)cc3)n(-c3ccc(F)cc3)n2)sc1C(=O)NNC(=O)NC(=O)c1ccc(C(F)(F)F)cc1,12500.0,ug.mL-1,MIC,=,CHEMBL1076815,CHEMBL1101035,Escherichia coli,ChEMBL
C=CCNC(=O)NNC(=O)c1sc(-c2cc(-c3ccc(Cl)cc3)n(-c3ccc(F)cc3)n2)nc1C,12500.0,ug.mL-1,MIC,=,CHEMBL1087118,CHEMBL1101035,Escherichia coli,ChEMBL
O=C(c1cc(-c2ccc(Cl)cc2)n(-c2ccc(F)cc2)n1)N1CCC(O)CC1,12500.0,ug.mL-1,MIC,=,CHEMBL1087881,CHEMBL1101035,Escherichia coli,ChEMBL
CS(=O)(=O)OC1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)n(-c3ccc(F)cc3)n2)CC1,12500.0,ug.mL-1,MIC,=,CHEMBL1087882,CHEMBL1101035,Escherichia coli,ChEMBL
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,6250.0,ug.mL-1,MIC,=,CHEMBL8,CHEMBL1101035,Escherichia coli,ChEMBL
CC1=CCC[C@H]2[C@](C)(CC3=CC(=O)C=CC3=O)[C@@H](C)CC[C@]12C,25.0,ug.mL-1,MIC,=,CHEMBL464645,CHEMBL1102873,Escherichia coli,ChEMBL
CC1=CCC[C@H]2[C@](C)(CC3=CC(=O)C(SCC(C)C)=CC3=O)[C@@H](C)CC[C@]12C,25.0,ug.mL-1,MIC,=,CHEMBL1087048,CHEMBL1102873,Escherichia coli,ChEMBL
CCCCCCCCSC1=CC(=O)C(C[C@]2(C)[C@@H](C)CC[C@]3(C)C(C)=CCC[C@@H]23)=CC1=O,25.0,ug.mL-1,MIC,=,CHEMBL1088338,CHEMBL1102873,Escherichia coli,ChEMBL
CC1=CCC[C@H]2[C@](C)(CC3=CC(=O)C4=C(SCCS4)C3=O)[C@@H](C)CC[C@]12C,100.0,ug.mL-1,MIC,=,CHEMBL1087178,CHEMBL1102873,Escherichia coli,ChEMBL
COC1=CC(=O)C=C(C[C@]2(C)[C@@H](C)CC[C@]3(C)C(C)=CCC[C@@H]23)C1=O,50.0,ug.mL-1,MIC,=,CHEMBL1088637,CHEMBL1102873,Escherichia coli,ChEMBL
CC1CCC[C@H]2[C@](C)(CC3=CC(=O)C(Cl)=CC3=O)[C@@H](C)CC[C@]12C,25.0,ug.mL-1,MIC,=,CHEMBL1077098,CHEMBL1102873,Escherichia coli,ChEMBL
C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.O,2.0,ug.mL-1,MIC,=,CHEMBL1200699,CHEMBL1102873,Escherichia coli,ChEMBL
COc1ccc(-c2c(C)c(C)cc3cc4c(cc23)OCO4)cc1,19.5,ug.mL-1,MIC,=,CHEMBL1087928,CHEMBL1099405,Escherichia coli,ChEMBL
COc1cc2c(cc1OC)[C@H](c1ccc(O)cc1)[C@@H](C)C(C)=C2,19.5,ug.mL-1,MIC,=,CHEMBL1087927,CHEMBL1099405,Escherichia coli,ChEMBL
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,12.5,ug.mL-1,MIC,=,CHEMBL174,CHEMBL1101668,Escherichia coli,ChEMBL
O=C1C(NC2Cc3cc(Br)c(O)cc3S2)=CC2=NCCc3c[nH]c1c32,100.0,ug.mL-1,MIC,>,CHEMBL509890,CHEMBL1101668,Escherichia coli,ChEMBL
O=C1C(NCCc2ccc(O)cc2)=CC2=NCCc3c[nH]c1c32,100.0,ug.mL-1,MIC,>,CHEMBL453817,CHEMBL1101668,Escherichia coli,ChEMBL
O=C1C2=C3C4=[N+](CCc5c[nH]c1c54)C1[C@H](O)CC(=O)[C@@]3(C[C@@H](O)N2)[C@H]1O,100.0,ug.mL-1,MIC,>,CHEMBL1086901,CHEMBL1101668,Escherichia coli,ChEMBL
O=C1C2=C3C4=[N+](CCc5c[nH]c1c54)C1C[C@@]34C[C@@H](N2)SC4=C[C@H]1O,100.0,ug.mL-1,MIC,>,CHEMBL1087539,CHEMBL1101668,Escherichia coli,ChEMBL
O=C1C2=C3C4=[N+](CCc5c[nH]c1c54)C1[C@H](O)C=C4S[C@@H](C[C@@]43[C@H]1O)N2,100.0,ug.mL-1,MIC,>,CHEMBL1087538,CHEMBL1101668,Escherichia coli,ChEMBL
O=C1C2=C3C4=[N+](CCc5c[nH]c1c54)C1C(=O)C=C4S[C@@H](C[C@@]43[C@H]1O)N2,100.0,ug.mL-1,MIC,>,CHEMBL1088180,CHEMBL1101668,Escherichia coli,ChEMBL
CO[C@H]1C2C(=O)C=C3S[C@H]4C[C@]31C1=C(N4)C(=O)c3[nH]cc4c3C1=[N+]2CC4,100.0,ug.mL-1,MIC,>,CHEMBL1088179,CHEMBL1101668,Escherichia coli,ChEMBL
O=C1C2=C3C4=[N+](CCc5c[nH]c1c54)C1C[C@@]34C[C@@H](N2)SC4=CC1=O,100.0,ug.mL-1,MIC,>,CHEMBL1076784,CHEMBL1101668,Escherichia coli,ChEMBL
O=C1C=C[C@@]23C[C@@H](NC4=C2C2=NCCc5c[nH]c(c52)C4=O)SC3=C1,100.0,ug.mL-1,MIC,>,CHEMBL1086886,CHEMBL1101668,Escherichia coli,ChEMBL
O=C1C=C2S[C@H]3C[C@]2(C=C1Br)C1=C(N3)C(=O)c2[nH]cc3c2C1=NCC3,100.0,ug.mL-1,MIC,>,CHEMBL459120,CHEMBL1101668,Escherichia coli,ChEMBL
O=C1C=C[C@]2(C=C1Br)CCNC1=C2C2=NCCc3c[nH]c(c32)C1=O,100.0,ug.mL-1,MIC,>,CHEMBL1086885,CHEMBL1101668,Escherichia coli,ChEMBL
O=C1C2=C(C3=NCCc4c[nH]c1c43)C1(C=C(Br)C(O)C(Br)=C1)CCN2,100.0,ug.mL-1,MIC,>,CHEMBL447553,CHEMBL1101668,Escherichia coli,ChEMBL
O=C1C=CC2(C=C1)CCNC1=C2C2=NCCc3c[nH]c(c32)C1=O,100.0,ug.mL-1,MIC,>,CHEMBL1087525,CHEMBL1101668,Escherichia coli,ChEMBL
O=C1C(Br)=CC2(C=C1Br)CCNC1=C2C2=NCCc3c[nH]c(c32)C1=O,100.0,ug.mL-1,MIC,>,CHEMBL509849,CHEMBL1101668,Escherichia coli,ChEMBL
O=C(CCc1ccc(O)cc1)c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1O,2000.0,ug.mL-1,MIC,=,CHEMBL1084916,CHEMBL1102633,Escherichia coli,ChEMBL
O=C(CCc1ccc(O)cc1)c1ccc(O)cc1O,4000.0,ug.mL-1,MIC,=,CHEMBL192877,CHEMBL1102633,Escherichia coli,ChEMBL
COc1ccc(-c2nnc(-c3cccc(Br)c3C)o2)c(F)c1,3.0,ug.mL-1,MIC,=,CHEMBL1087271,CHEMBL1099518,Escherichia coli,ChEMBL
COc1ccc(-c2nnc(-c3ccc(F)c(F)c3F)o2)c(F)c1,3.0,ug.mL-1,MIC,=,CHEMBL1087272,CHEMBL1099518,Escherichia coli,ChEMBL
COc1ccc(-c2nnc(-c3ccccc3C(F)(F)F)o2)c(F)c1,6.0,ug.mL-1,MIC,=,CHEMBL1087273,CHEMBL1099518,Escherichia coli,ChEMBL
COc1ccc(-c2nnc(-c3cccc(C#N)c3)o2)c(F)c1,6.0,ug.mL-1,MIC,=,CHEMBL1088460,CHEMBL1099518,Escherichia coli,ChEMBL
COc1ccc(-c2nnc(-c3cccc(C)c3C)o2)c(F)c1,6.0,ug.mL-1,MIC,=,CHEMBL1088604,CHEMBL1099518,Escherichia coli,ChEMBL
COc1ccc(-c2nnc(-c3ccc(Cl)nc3)o2)c(F)c1,6.0,ug.mL-1,MIC,=,CHEMBL1088605,CHEMBL1099518,Escherichia coli,ChEMBL
COc1ccc(-c2nnc(-c3c([N+](=O)[O-])ccc(F)c3F)o2)c(F)c1,12.5,ug.mL-1,MIC,=,CHEMBL1088045,CHEMBL1099518,Escherichia coli,ChEMBL
COc1ccc(-c2nnc(-c3ccc(F)cc3)o2)c(F)c1,12.5,ug.mL-1,MIC,=,CHEMBL1088046,CHEMBL1099518,Escherichia coli,ChEMBL
COc1ccc(-c2nnc(-c3cc(Cl)ccc3Br)o2)c(F)c1,6.0,ug.mL-1,MIC,=,CHEMBL1076863,CHEMBL1099518,Escherichia coli,ChEMBL
COc1ccc(-c2nnc(-c3cnc4ccccc4c3)o2)c(F)c1,6.0,ug.mL-1,MIC,=,CHEMBL1087157,CHEMBL1099518,Escherichia coli,ChEMBL
COc1ccc(-c2nnc(-c3cc(C)on3)o2)c(F)c1,6.0,ug.mL-1,MIC,=,CHEMBL1087158,CHEMBL1099518,Escherichia coli,ChEMBL
COc1ccc(-c2nnc(-c3ccc([N+](=O)[O-])c(F)c3)o2)c(F)c1,6.0,ug.mL-1,MIC,=,CHEMBL1087159,CHEMBL1099518,Escherichia coli,ChEMBL
COc1ccc(-c2nnc(-c3cc(F)cc(F)c3)o2)c(F)c1,6.0,ug.mL-1,MIC,=,CHEMBL1088140,CHEMBL1099518,Escherichia coli,ChEMBL
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,6.0,ug.mL-1,MIC,=,CHEMBL869,CHEMBL1099518,Escherichia coli,ChEMBL
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,5.0,ug.mL-1,MIC,=,CHEMBL174,CHEMBL1106943,Escherichia coli,ChEMBL
c1cc(-c2nc3ccccc3c3cc4ccccc4n23)cc(-c2nc3ccccc3c3cc4ccccc4n23)c1,10.0,ug.mL-1,MIC,=,CHEMBL1076887,CHEMBL1106943,Escherichia coli,ChEMBL
c1ccc(-c2nc3ccccc3c3cc4ccccc4n23)c(-c2nc3ccccc3c3cc4ccccc4n23)c1,20.0,ug.mL-1,MIC,=,CHEMBL1076886,CHEMBL1106943,Escherichia coli,ChEMBL
c1ccc2cc(-c3nc4ccccc4c4cc5ccccc5n34)c(-c3nc4ccccc4c4cc5ccccc5n34)cc2c1,35.0,ug.mL-1,MIC,=,CHEMBL1076877,CHEMBL1106943,Escherichia coli,ChEMBL
c1ccc2c(c1)cc1c3ccccc3nc(-c3csc4ccccc34)n21,2.5,ug.mL-1,MIC,=,CHEMBL1087503,CHEMBL1106943,Escherichia coli,ChEMBL
Cc1ccc2[nH]cc(-c3nc4ccccc4c4cc5ccccc5n34)c2c1,2.5,ug.mL-1,MIC,=,CHEMBL1087502,CHEMBL1106943,Escherichia coli,ChEMBL
COc1ccc2[nH]cc(-c3nc4ccccc4c4cc5ccccc5n34)c2c1,5.0,ug.mL-1,MIC,=,CHEMBL1087376,CHEMBL1106943,Escherichia coli,ChEMBL
c1ccc2c(c1)cc1c3ccccc3nc(-c3c[nH]c4ccccc34)n21,2.5,ug.mL-1,MIC,=,CHEMBL1088142,CHEMBL1106943,Escherichia coli,ChEMBL
c1ccc2c(c1)cc1c3ccccc3nc(-c3ccc(-c4ccncc4)cc3)n21,25.0,ug.mL-1,MIC,=,CHEMBL1088141,CHEMBL1106943,Escherichia coli,ChEMBL
NC(=O)c1ccc2c(n1)nc(NCc1ccccc1Cl)n2[C@@H]1CCc2ccccc21,0.8,ug.mL-1,MIC,=,CHEMBL1082093,CHEMBL1117581,Escherichia coli,ChEMBL
CC(C)(CO)Cn1c(NCc2ccccc2Cl)nc2nc(C(N)=O)ccc21,1.6,ug.mL-1,MIC,=,CHEMBL1079755,CHEMBL1117581,Escherichia coli,ChEMBL
NC(=O)c1cc([N+](=O)[O-])c2c(c1)nc(NCc1ccccc1Cl)n2C[C@H]1CCCCC[C@H]1O,0.2,ug.mL-1,MIC,=,CHEMBL1080120,CHEMBL1117581,Escherichia coli,ChEMBL
NC(=O)c1cc(Br)c2c(c1)nc(NCc1ccccc1Cl)n2C[C@H]1CCCCC[C@H]1O,0.4,ug.mL-1,MIC,=,CHEMBL1080131,CHEMBL1117581,Escherichia coli,ChEMBL
C[S+]([O-])c1cc(C(N)=O)cc2nc(NCc3ccccc3Cl)n(C[C@H]3CCCCC[C@H]3O)c12,12.5,ug.mL-1,MIC,=,CHEMBL1080133,CHEMBL1117581,Escherichia coli,ChEMBL
CS(=O)(=O)c1cc(C(N)=O)cc2nc(NCc3ccccc3Cl)n(C[C@H]3CCCCC[C@H]3O)c12,1.6,ug.mL-1,MIC,=,CHEMBL1081531,CHEMBL1117581,Escherichia coli,ChEMBL
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.1,ug.mL-1,MIC,=,CHEMBL22,CHEMBL1117581,Escherichia coli,ChEMBL
O=S(=O)(Nc1nccs1)c1ccc(/N=C/c2c[nH]c3ccccc23)cc1,261500.0,nM,MIC,=,CHEMBL1084426,CHEMBL1107873,Escherichia coli,ChEMBL
Cc1cc(C)nc(NS(=O)(=O)c2ccc(/N=C/c3c[nH]c4ccccc34)cc2)n1,123300.0,nM,MIC,=,CHEMBL1092807,CHEMBL1107873,Escherichia coli,ChEMBL
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@H]4[C@@H]3C=C3N=C(N)O[C@@]32C1,128.0,ug.mL-1,MIC,=,CHEMBL1087916,CHEMBL1114184,Escherichia coli,ChEMBL
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C=C4N=C(N)O[C@@]45C[C@@H](Cl)CC[C@]5(C)[C@H]3CC[C@]12C,128.0,ug.mL-1,MIC,=,CHEMBL1087035,CHEMBL1114184,Escherichia coli,ChEMBL
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C=C4N=C(N)O[C@@]45CCCC[C@]5(C)[C@H]3CC[C@]12C,256.0,ug.mL-1,MIC,=,CHEMBL1088008,CHEMBL1114184,Escherichia coli,ChEMBL
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,32.0,ug.mL-1,MIC,=,CHEMBL130,CHEMBL1114184,Escherichia coli,ChEMBL
C=C1C(=O)O[C@H]2/C=C(\C)[C@@H](O)CC[C@@]3(C)C[C@@H]3[C@H](O)[C@H]12,25.0,ug.mL-1,MIC,=,CHEMBL1076926,CHEMBL1115952,Escherichia coli,ChEMBL
C=C1C(=O)O[C@H]2/C=C(\C)[C@@H](O)CC/C(C)=C/[C@@H](O)[C@H]12,25.0,ug.mL-1,MIC,=,CHEMBL1087406,CHEMBL1115952,Escherichia coli,ChEMBL
C=C1C(=O)O[C@H]2CC(=C)[C@@H](O)CC/C(C)=C/[C@@H](O)[C@H]12,25.0,ug.mL-1,MIC,=,CHEMBL430091,CHEMBL1115952,Escherichia coli,ChEMBL
C=C1C(=O)O[C@H]2C[C@@]3(C)[C@H](O)CCC(=C)[C@@H]3[C@@H](O)[C@H]12,25.0,ug.mL-1,MIC,=,CHEMBL468246,CHEMBL1115952,Escherichia coli,ChEMBL
C=C1C(=O)O[C@H]2C[C@@]3(C)[C@H](O)CC[C@@](C)(O)[C@@H]3[C@@H](O)[C@H]12,25.0,ug.mL-1,MIC,=,CHEMBL1092506,CHEMBL1115952,Escherichia coli,ChEMBL
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,100.0,ug.mL-1,MIC,=,CHEMBL372795,CHEMBL1115952,Escherichia coli,ChEMBL
c1ccc(CON=C2C3CCCC2C(c2ccccc2)NC3c2ccccc2)cc1,100.0,ug.mL-1,MIC,=,CHEMBL1080195,CHEMBL1116551,Escherichia coli,ChEMBL
Fc1cccc(C2NC(c3cccc(F)c3)C3CCCC2C3=NOCc2ccccc2)c1,25.0,ug.mL-1,MIC,=,CHEMBL1080357,CHEMBL1116551,Escherichia coli,ChEMBL
Fc1ccc(C2NC(c3ccc(F)cc3)C3CCCC2C3=NOCc2ccccc2)cc1,25.0,ug.mL-1,MIC,=,CHEMBL1080358,CHEMBL1116551,Escherichia coli,ChEMBL
Clc1ccccc1C1NC(c2ccccc2Cl)C2CCCC1C2=NOCc1ccccc1,12.5,ug.mL-1,MIC,=,CHEMBL1080040,CHEMBL1116551,Escherichia coli,ChEMBL
Clc1ccc(C2NC(c3ccc(Cl)cc3)C3CCCC2C3=NOCc2ccccc2)cc1,50.0,ug.mL-1,MIC,=,CHEMBL1080491,CHEMBL1116551,Escherichia coli,ChEMBL
Cc1ccc(C2NC(c3ccc(C)cc3)C3CCCC2C3=NOCc2ccccc2)cc1,100.0,ug.mL-1,MIC,=,CHEMBL1080663,CHEMBL1116551,Escherichia coli,ChEMBL
COc1ccc(C2NC(c3ccc(OC)cc3)C3CCCC2C3=NOCc2ccccc2)cc1,50.0,ug.mL-1,MIC,=,CHEMBL1080664,CHEMBL1116551,Escherichia coli,ChEMBL
CN1C(c2ccccc2)C2CCCC(C2=NOCc2ccccc2)C1c1ccccc1,100.0,ug.mL-1,MIC,=,CHEMBL1080665,CHEMBL1116551,Escherichia coli,ChEMBL
CN1C(c2ccc(F)cc2)C2CCCC(C2=NOCc2ccccc2)C1c1ccc(F)cc1,12.5,ug.mL-1,MIC,=,CHEMBL1079470,CHEMBL1116551,Escherichia coli,ChEMBL
COc1ccccc1NC(=O)Nc1c(-c2cccc(F)c2)nc2ccccc2c1O,6.25,ug.mL-1,MIC,=,CHEMBL1087372,CHEMBL1114202,Escherichia coli,ChEMBL
CSc1ccc(NC(=O)Nc2c(-c3cccc(F)c3)nc3ccccc3c2O)cc1,6.25,ug.mL-1,MIC,=,CHEMBL1087504,CHEMBL1114202,Escherichia coli,ChEMBL
O=C(NCc1ccccc1)Nc1c(-c2cccc(F)c2)nc2ccccc2c1O,6.25,ug.mL-1,MIC,=,CHEMBL1086598,CHEMBL1114202,Escherichia coli,ChEMBL
O=C(Nc1ccccc1)Nc1c(-c2cccc(F)c2)nc2ccccc2c1O,6.25,ug.mL-1,MIC,=,CHEMBL1086599,CHEMBL1114202,Escherichia coli,ChEMBL
N#Cc1cccc(NC(=O)Nc2c(-c3cccc(F)c3)nc3ccccc3c2O)c1,6.25,ug.mL-1,MIC,=,CHEMBL1086728,CHEMBL1114202,Escherichia coli,ChEMBL
CCCCCNC(=O)Nc1c(-c2cccc(F)c2)nc2ccccc2c1O,6.25,ug.mL-1,MIC,=,CHEMBL1086729,CHEMBL1114202,Escherichia coli,ChEMBL
O=C(Nc1ccc(F)cc1)Nc1c(-c2cccc(F)c2)nc2ccccc2c1O,6.25,ug.mL-1,MIC,=,CHEMBL1085449,CHEMBL1114202,Escherichia coli,ChEMBL
O=C(NCCc1ccccc1)Nc1c(-c2cccc(F)c2)nc2ccccc2c1O,50.0,ug.mL-1,MIC,=,CHEMBL1085450,CHEMBL1114202,Escherichia coli,ChEMBL
Cc1cc(C)cc(NC(=O)Nc2c(-c3ccc(F)cc3)nc3ccccc3c2O)c1,50.0,ug.mL-1,MIC,=,CHEMBL1085451,CHEMBL1114202,Escherichia coli,ChEMBL
O=C(Nc1ccc(F)cc1)Nc1c(-c2ccc(F)cc2)nc2ccccc2c1O,6.25,ug.mL-1,MIC,=,CHEMBL1076919,CHEMBL1114202,Escherichia coli,ChEMBL
COc1ccccc1NC(=O)Nc1c(-c2ccc(F)cc2)nc2ccccc2c1O,6.25,ug.mL-1,MIC,=,CHEMBL1084149,CHEMBL1114202,Escherichia coli,ChEMBL
O=C(NCc1ccccc1)Nc1c(-c2ccc(F)cc2)nc2ccccc2c1O,50.0,ug.mL-1,MIC,=,CHEMBL1082253,CHEMBL1114202,Escherichia coli,ChEMBL
CCCCCNC(=O)Nc1c(-c2ccc(F)cc2)nc2ccccc2c1O,6.25,ug.mL-1,MIC,=,CHEMBL1082254,CHEMBL1114202,Escherichia coli,ChEMBL
